transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000079,card_00246,2026-01-04T08:10:52Z,16.96,utilities,AE,False,False
txn_0000080,card_00830,2026-01-26T12:32:19Z,44.2,fuel,SG,False,False
txn_0000081,card_00469,2026-01-02T22:03:25Z,96.67,restaurant,IN,False,False
txn_0000082,card_00190,2026-01-06T05:55:33Z,190.3,fuel,AE,False,False
txn_0000083,card_00686,2026-01-06T22:09:26Z,246.18,entertainment,US,False,False
txn_0000084,card_00060,2026-01-16T18:06:23Z,135.38,utilities,DE,False,False
txn_0000085,card_00438,2026-01-28T13:09:07Z,236.53,online_retail,US,True,False
txn_0000086,card_00877,2026-01-18T15:16:13Z,32.21,atm_withdrawal,GB,True,False
txn_0000087,card_00380,2026-01-22T00:18:37Z,68.13,entertainment,GB,False,False
txn_0000088,card_00878,2026-01-25T16:30:13Z,82.57,restaurant,SG,False,False
txn_0000089,card_00027,2026-01-22T04:20:00Z,229.79,travel,IN,True,False
txn_0000090,card_00470,2026-01-16T09:45:21Z,791.2,fuel,IN,True,False
txn_0000091,card_00492,2026-01-25T20:05:44Z,724.79,electronics,GB,True,False
txn_0000092,card_00107,2026-01-15T18:13:34Z,113.08,fuel,IN,True,False
txn_0000093,card_00524,2026-01-16T15:11:11Z,264.96,utilities,US,True,False
txn_0000094,card_00219,2026-01-05T04:36:31Z,197.97,grocery,AE,False,False
txn_0000095,card_00793,2026-01-23T17:48:06Z,155.38,fuel,IN,True,False
txn_0000096,card_00470,2026-01-20T13:09:34Z,17.27,atm_withdrawal,DE,True,False
txn_0000097,card_00471,2026-01-29T13:44:53Z,65.16,utilities,AE,True,False
txn_0000098,card_00656,2026-01-03T11:23:03Z,46.65,restaurant,GB,False,False
txn_0000099,card_00208,2026-01-05T10:44:48Z,171.86,grocery,SG,False,False
txn_0000100,card_00617,2026-01-21T14:40:42Z,102.33,atm_withdrawal,IN,False,False
txn_0000101,card_00442,2026-01-17T02:55:09Z,121.95,entertainment,SG,True,False
txn_0000102,card_00459,2026-01-23T22:01:01Z,22.59,online_retail,IN,True,False
txn_0000103,card_00466,2026-01-06T15:51:40Z,23.02,fuel,GB,True,False
txn_0000104,card_00192,2026-01-14T00:10:31Z,1036.56,travel,IN,True,False
txn_0000105,card_00153,2026-01-20T10:53:17Z,57.97,grocery,GB,False,False
txn_0000106,card_00523,2026-01-22T06:21:26Z,15.68,travel,US,True,False
txn_0000107,card_00097,2026-01-29T02:03:16Z,10.89,utilities,IN,False,False
txn_0000108,card_00841,2026-01-14T23:34:12Z,18.06,travel,GB,False,False
txn_0000109,card_00264,2026-01-16T00:11:38Z,9.7,atm_withdrawal,AE,True,False
txn_0000110,card_00744,2026-01-25T10:42:44Z,988.39,entertainment,US,True,False
txn_0000111,card_00092,2026-01-25T04:52:29Z,138.72,utilities,US,False,False
txn_0000112,card_00817,2026-01-09T04:03:49Z,117.15,pharmacy,AE,True,False
txn_0000113,card_00327,2026-01-22T11:28:16Z,13.38,entertainment,SG,False,False
txn_0000114,card_00168,2026-01-12T23:57:22Z,498.69,online_retail,DE,False,False
txn_0000115,card_00866,2026-01-19T06:38:07Z,30.83,online_retail,AE,True,False
txn_0000116,card_00152,2026-01-14T09:06:30Z,89.66,utilities,DE,True,False
txn_0000117,card_00126,2026-01-22T03:16:28Z,126.74,utilities,AE,False,False
txn_0000118,card_00568,2026-01-01T09:00:12Z,72.7,atm_withdrawal,US,True,False
txn_0000119,card_00246,2026-01-07T14:51:14Z,300.68,fuel,SG,True,False
txn_0000120,card_00124,2026-01-25T08:35:46Z,30.35,pharmacy,IN,False,False
txn_0000121,card_00296,2026-01-02T10:39:09Z,527.16,electronics,AE,True,False
txn_0000122,card_00745,2026-01-21T08:04:24Z,120.7,travel,US,True,False
txn_0000123,card_00084,2026-01-21T16:06:27Z,333.83,utilities,US,True,False
txn_0000124,card_00641,2026-01-19T19:23:13Z,42.37,utilities,GB,False,False
txn_0000125,card_00894,2026-01-07T00:46:23Z,63.88,entertainment,AE,False,False
txn_0000126,card_00746,2026-01-30T17:22:50Z,13.73,online_retail,US,True,False
txn_0000127,card_00518,2026-01-27T19:42:38Z,36.72,electronics,DE,True,False
txn_0000128,card_00360,2026-01-08T11:45:28Z,17.21,travel,AE,False,False
txn_0000129,card_00712,2026-01-25T06:59:52Z,13.81,restaurant,SG,False,False
txn_0000130,card_00386,2026-01-05T17:32:39Z,120.68,utilities,US,False,False
txn_0000131,card_00794,2026-01-30T13:59:03Z,6.48,atm_withdrawal,AE,True,False
txn_0000132,card_00557,2026-01-15T05:19:25Z,61.76,grocery,IN,False,False
txn_0000133,card_00539,2026-01-08T01:50:23Z,10.3,fuel,US,True,False
txn_0000134,card_00772,2026-01-06T00:13:49Z,12.89,electronics,IN,True,True
txn_0000135,card_00429,2026-01-28T20:58:54Z,284.13,fuel,IN,True,True
txn_0000136,card_00780,2026-01-10T16:22:13Z,175.84,entertainment,GB,True,False
txn_0000137,card_00810,2026-01-20T03:12:31Z,219.18,pharmacy,GB,True,False
txn_0000138,card_00018,2026-01-29T08:05:35Z,159.13,electronics,SG,True,False
txn_0000139,card_00301,2026-01-21T14:34:27Z,28.49,atm_withdrawal,GB,False,False
txn_0000140,card_00006,2026-01-22T10:48:57Z,117.86,electronics,GB,True,False
txn_0000141,card_00056,2026-01-25T13:25:00Z,48.42,atm_withdrawal,IN,False,False
txn_0000142,card_00326,2026-01-11T12:09:55Z,197.36,electronics,SG,False,False
txn_0000143,card_00871,2026-01-03T05:02:58Z,631.55,pharmacy,US,False,False
txn_0000144,card_00816,2026-01-08T23:56:16Z,77.6,fuel,AE,True,False
txn_0000145,card_00630,2026-01-02T18:45:39Z,122.99,entertainment,US,True,False
txn_0000146,card_00441,2026-01-02T09:27:14Z,244.9,fuel,DE,True,False
txn_0000147,card_00757,2026-01-08T17:12:40Z,47.16,entertainment,GB,True,False
txn_0000148,card_00692,2026-01-02T16:45:51Z,57.49,grocery,DE,False,False
txn_0000149,card_00407,2026-01-23T23:49:20Z,124.81,electronics,US,True,False
txn_0000150,card_00231,2026-01-26T02:30:11Z,54.9,online_retail,US,False,False
txn_0000151,card_00064,2026-01-22T09:54:38Z,20.6,travel,US,True,False
txn_0000152,card_00235,2026-01-22T03:46:16Z,69.65,atm_withdrawal,US,False,False
txn_0000153,card_00090,2026-01-11T10:49:10Z,68.31,fuel,DE,False,False
txn_0000154,card_00889,2026-01-06T20:43:44Z,32.53,pharmacy,DE,False,False
txn_0000155,card_00334,2026-01-27T05:04:20Z,34.81,grocery,SG,True,False
txn_0000156,card_00833,2026-01-08T01:18:02Z,58.24,electronics,GB,True,False
txn_0000157,card_00649,2026-01-29T22:25:13Z,86.21,electronics,SG,False,False
txn_0000158,card_00809,2026-01-03T08:55:22Z,35.73,travel,SG,True,False
txn_0000159,card_00620,2026-01-01T14:34:52Z,68.39,electronics,AE,True,False
txn_0000160,card_00401,2026-01-19T15:19:59Z,70.12,entertainment,SG,False,False
txn_0000161,card_00432,2026-01-18T06:30:32Z,120.93,pharmacy,SG,True,False
txn_0000162,card_00606,2026-01-11T02:07:43Z,83.19,fuel,AE,True,False
txn_0000163,card_00254,2026-01-22T10:13:23Z,69.73,utilities,GB,True,False
txn_0000164,card_00579,2026-01-23T18:47:02Z,387.74,electronics,DE,False,False
txn_0000165,card_00159,2026-01-05T22:44:56Z,13.82,entertainment,DE,True,False
txn_0000166,card_00244,2026-01-08T19:25:56Z,44.32,pharmacy,IN,True,False
txn_0000167,card_00800,2026-01-17T00:21:57Z,78.36,entertainment,US,False,False
txn_0000168,card_00630,2026-01-21T15:34:05Z,116.77,online_retail,SG,False,False
txn_0000169,card_00441,2026-01-09T18:57:17Z,68.72,grocery,US,True,False
txn_0000170,card_00180,2026-01-10T14:07:14Z,56.32,electronics,US,False,False
txn_0000171,card_00600,2026-01-01T06:50:17Z,37.7,fuel,US,True,False
txn_0000172,card_00866,2026-01-29T08:32:36Z,1007.78,atm_withdrawal,SG,True,False
txn_0000173,card_00732,2026-01-14T03:24:04Z,275.38,restaurant,AE,True,False
txn_0000174,card_00367,2026-01-11T11:52:30Z,128.44,fuel,SG,False,False
txn_0000175,card_00210,2026-01-08T02:50:25Z,21.54,electronics,SG,True,False
txn_0000176,card_00862,2026-01-19T21:40:53Z,64.08,travel,DE,True,False
txn_0000177,card_00288,2026-01-02T12:27:51Z,22.02,grocery,GB,True,False
txn_0000178,card_00108,2026-01-23T17:25:54Z,104.56,atm_withdrawal,SG,True,False
txn_0000179,card_00744,2026-01-16T11:29:09Z,49.69,online_retail,GB,False,False
txn_0000180,card_00528,2026-01-15T02:28:07Z,41.06,restaurant,GB,False,False
txn_0000181,card_00794,2026-01-01T05:45:02Z,166.06,atm_withdrawal,AE,False,False
txn_0000182,card_00441,2026-01-19T16:00:48Z,33.15,online_retail,SG,False,False
txn_0000183,card_00802,2026-01-03T02:27:04Z,277.61,fuel,GB,True,False
txn_0000184,card_00548,2026-01-13T11:50:13Z,144.25,electronics,IN,True,False
txn_0000185,card_00235,2026-01-18T02:31:03Z,918.16,grocery,SG,True,True
txn_0000186,card_00591,2026-01-10T03:17:07Z,69.91,electronics,DE,False,False
txn_0000187,card_00085,2026-01-26T13:21:50Z,42.43,electronics,SG,False,False
txn_0000188,card_00447,2026-01-17T05:47:42Z,78.07,travel,IN,True,False
txn_0000189,card_00170,2026-01-16T22:02:34Z,13.22,utilities,IN,False,False
txn_0000190,card_00667,2026-01-01T03:15:58Z,139.99,pharmacy,US,True,False
txn_0000191,card_00060,2026-01-17T23:10:12Z,53.82,utilities,GB,True,False
txn_0000192,card_00890,2026-01-26T16:06:01Z,63.97,atm_withdrawal,AE,True,False
txn_0000193,card_00030,2026-01-26T05:47:30Z,107.72,grocery,GB,True,False
txn_0000194,card_00339,2026-01-30T16:03:56Z,88.28,fuel,IN,True,False
txn_0000195,card_00284,2026-01-01T01:15:58Z,435.25,fuel,SG,False,False
txn_0000196,card_00196,2026-01-18T11:13:39Z,107.81,grocery,SG,True,False
txn_0000197,card_00374,2026-01-27T23:20:41Z,222.14,electronics,US,False,False
txn_0000198,card_00426,2026-01-22T03:39:22Z,24.57,atm_withdrawal,DE,False,False
txn_0000199,card_00395,2026-01-24T19:01:49Z,89.34,pharmacy,DE,False,False
txn_0000200,card_00111,2026-01-16T21:42:45Z,69.17,utilities,US,False,False
txn_0000201,card_00005,2026-01-07T16:50:33Z,138.13,restaurant,SG,True,False
txn_0000202,card_00401,2026-01-22T03:37:27Z,231.85,entertainment,IN,True,False
txn_0000203,card_00014,2026-01-05T21:07:42Z,10.33,pharmacy,DE,False,False
txn_0000204,card_00395,2026-01-15T06:01:52Z,280.31,grocery,DE,False,False
txn_0000205,card_00690,2026-01-08T19:18:09Z,50.29,restaurant,AE,False,False
txn_0000206,card_00699,2026-01-19T13:13:25Z,18.62,pharmacy,DE,False,False
txn_0000207,card_00614,2026-01-29T13:48:09Z,359.28,entertainment,GB,False,False
txn_0000208,card_00198,2026-01-07T06:40:16Z,78.39,fuel,SG,True,False
txn_0000209,card_00701,2026-01-27T15:34:35Z,197.82,restaurant,GB,False,False
txn_0000210,card_00839,2026-01-11T09:49:06Z,51.42,utilities,IN,True,False
txn_0000211,card_00601,2026-01-19T11:23:23Z,236.68,entertainment,SG,True,False
txn_0000212,card_00327,2026-01-13T11:58:51Z,84.6,pharmacy,IN,True,False
txn_0000213,card_00752,2026-01-01T06:52:28Z,8.06,pharmacy,DE,True,False
txn_0000214,card_00458,2026-01-13T17:30:20Z,18.73,atm_withdrawal,US,False,False
txn_0000215,card_00724,2026-01-22T13:07:46Z,24.55,online_retail,US,True,False
txn_0000216,card_00737,2026-01-08T22:36:08Z,41.01,electronics,US,False,False
txn_0000217,card_00460,2026-01-27T11:38:56Z,50.12,restaurant,SG,False,True
txn_0000218,card_00073,2026-01-13T09:50:33Z,70.55,grocery,DE,False,False
txn_0000219,card_00629,2026-01-18T12:36:48Z,18.86,grocery,GB,False,False
txn_0000220,card_00813,2026-01-29T16:38:39Z,20.34,grocery,AE,False,False
txn_0000221,card_00188,2026-01-20T10:39:51Z,48.69,fuel,SG,True,False
txn_0000222,card_00306,2026-01-12T17:42:23Z,213.47,entertainment,AE,True,False
txn_0000223,card_00392,2026-01-24T00:47:48Z,389.9,restaurant,IN,True,False
txn_0000224,card_00395,2026-01-02T12:16:02Z,54.36,grocery,AE,True,False
txn_0000225,card_00436,2026-01-11T11:02:56Z,221.69,pharmacy,SG,False,False
txn_0000226,card_00559,2026-01-14T07:48:44Z,107.79,restaurant,AE,True,False
txn_0000227,card_00826,2026-01-19T13:32:27Z,75.36,atm_withdrawal,AE,True,False
txn_0000228,card_00180,2026-01-28T02:53:36Z,28.92,fuel,IN,False,False
txn_0000229,card_00666,2026-01-26T06:33:11Z,196.37,grocery,SG,True,False
txn_0000230,card_00527,2026-01-19T11:26:07Z,140.99,electronics,IN,False,False
txn_0000231,card_00006,2026-01-30T11:04:27Z,193.35,atm_withdrawal,AE,False,False
txn_0000232,card_00297,2026-01-07T16:52:43Z,117.5,pharmacy,US,False,False
txn_0000233,card_00394,2026-01-19T00:51:05Z,25.46,restaurant,US,False,False
txn_0000234,card_00169,2026-01-10T05:13:45Z,218.53,online_retail,DE,True,True
txn_0000235,card_00671,2026-01-03T02:08:26Z,115.39,fuel,SG,True,False
txn_0000236,card_00511,2026-01-10T18:34:57Z,257.39,utilities,AE,True,False
txn_0000237,card_00520,2026-01-05T03:25:13Z,97.16,online_retail,GB,False,False
txn_0000238,card_00848,2026-01-10T12:04:41Z,16.38,grocery,SG,True,False
txn_0000239,card_00418,2026-01-04T10:06:30Z,14.23,utilities,IN,True,False
txn_0000240,card_00127,2026-01-28T02:15:05Z,16.96,utilities,AE,True,False
txn_0000241,card_00133,2026-01-15T23:14:50Z,6.72,utilities,IN,False,False
txn_0000242,card_00383,2026-01-19T11:47:49Z,18.52,restaurant,US,False,False
txn_0000243,card_00019,2026-01-12T21:03:34Z,61.66,electronics,AE,False,False
txn_0000244,card_00372,2026-01-21T10:04:22Z,9.42,atm_withdrawal,IN,False,False
txn_0000245,card_00327,2026-01-01T15:00:17Z,89.09,online_retail,AE,False,False
txn_0000246,card_00389,2026-01-08T17:03:17Z,52.85,atm_withdrawal,IN,True,False
txn_0000247,card_00764,2026-01-06T19:10:07Z,107.49,utilities,AE,True,False
txn_0000248,card_00424,2026-01-03T17:44:09Z,3964.63,restaurant,AE,False,False
txn_0000249,card_00724,2026-01-30T23:46:48Z,168.82,utilities,SG,True,False
txn_0000250,card_00055,2026-01-08T15:56:16Z,160.69,restaurant,SG,True,False
txn_0000251,card_00132,2026-01-28T07:31:59Z,43.58,online_retail,GB,True,False
txn_0000252,card_00247,2026-01-02T02:31:13Z,3.13,grocery,AE,False,False
txn_0000253,card_00606,2026-01-13T13:17:17Z,43.31,pharmacy,GB,True,False
txn_0000254,card_00680,2026-01-23T09:15:37Z,21.55,fuel,AE,False,False
txn_0000255,card_00054,2026-01-20T21:58:37Z,712.29,restaurant,GB,True,False
txn_0000256,card_00192,2026-01-18T01:43:15Z,66.43,utilities,US,False,False
txn_0000257,card_00075,2026-01-25T01:09:56Z,1249.9,travel,SG,True,False
txn_0000258,card_00548,2026-01-21T18:29:04Z,31.5,utilities,GB,False,False
txn_0000259,card_00821,2026-01-27T20:53:19Z,12.3,travel,AE,False,False
txn_0000260,card_00750,2026-01-04T00:19:30Z,356.2,fuel,GB,True,False
txn_0000261,card_00012,2026-01-15T00:33:01Z,114.44,travel,GB,True,False
txn_0000262,card_00128,2026-01-29T15:12:17Z,65.8,restaurant,DE,False,False
txn_0000263,card_00532,2026-01-04T23:53:28Z,33.87,restaurant,US,True,False
txn_0000264,card_00016,2026-01-01T17:43:51Z,38.63,pharmacy,AE,True,False
txn_0000265,card_00859,2026-01-29T23:23:25Z,93.67,entertainment,US,True,False
txn_0000266,card_00292,2026-01-08T14:50:00Z,78.07,pharmacy,SG,False,False
txn_0000267,card_00414,2026-01-20T03:26:49Z,8.79,utilities,IN,False,False
txn_0000268,card_00028,2026-01-09T10:49:43Z,103.84,electronics,SG,True,False
txn_0000269,card_00812,2026-01-05T17:16:22Z,100.44,online_retail,GB,False,False
txn_0000270,card_00215,2026-01-05T07:19:47Z,107.97,online_retail,AE,True,False
txn_0000271,card_00774,2026-01-20T04:52:53Z,55.16,entertainment,US,True,False
txn_0000272,card_00827,2026-01-03T17:58:01Z,16.83,pharmacy,IN,False,False
txn_0000273,card_00613,2026-01-18T10:11:06Z,195.6,fuel,US,True,False
txn_0000274,card_00780,2026-01-20T23:35:58Z,304.55,online_retail,IN,True,False
txn_0000275,card_00673,2026-01-11T23:42:41Z,60.79,utilities,DE,True,False
txn_0000276,card_00233,2026-01-08T14:06:15Z,591.16,utilities,SG,True,False
txn_0000277,card_00820,2026-01-22T03:58:05Z,548.68,atm_withdrawal,IN,False,False
txn_0000278,card_00852,2026-01-09T09:11:06Z,641.18,travel,US,False,False
txn_0000279,card_00011,2026-01-06T05:24:05Z,139.41,utilities,AE,False,False
txn_0000280,card_00282,2026-01-07T13:41:49Z,28.23,electronics,GB,True,False
txn_0000281,card_00452,2026-01-02T19:45:47Z,103.75,entertainment,SG,True,False
txn_0000282,card_00113,2026-01-06T08:01:51Z,51.14,grocery,SG,False,True
txn_0000283,card_00141,2026-01-05T06:44:06Z,31.97,entertainment,IN,True,False
txn_0000284,card_00326,2026-01-18T04:32:51Z,351.24,entertainment,US,False,False
txn_0000285,card_00394,2026-01-09T23:11:41Z,154.73,grocery,AE,True,True
txn_0000286,card_00003,2026-01-07T21:08:33Z,32.54,travel,US,False,False
txn_0000287,card_00824,2026-01-16T20:34:40Z,98.45,fuel,US,False,False
txn_0000288,card_00103,2026-01-10T13:21:40Z,66.02,pharmacy,DE,True,False
txn_0000289,card_00464,2026-01-11T11:17:18Z,45.73,utilities,DE,False,False
txn_0000290,card_00290,2026-01-02T04:48:19Z,45.33,online_retail,IN,False,False
txn_0000291,card_00673,2026-01-07T15:29:19Z,29.41,restaurant,GB,False,False
txn_0000292,card_00102,2026-01-02T05:31:39Z,51.28,fuel,GB,False,False
txn_0000293,card_00232,2026-01-11T20:39:31Z,1219.48,entertainment,SG,True,False
txn_0000294,card_00179,2026-01-01T22:25:11Z,118.45,atm_withdrawal,DE,True,False
txn_0000295,card_00463,2026-01-06T14:43:27Z,42.21,online_retail,US,True,False
txn_0000296,card_00461,2026-01-20T12:31:57Z,14.51,restaurant,IN,True,False
txn_0000297,card_00129,2026-01-21T18:36:03Z,17.93,atm_withdrawal,GB,True,False
txn_0000298,card_00315,2026-01-11T13:26:05Z,368.81,restaurant,US,True,False
txn_0000299,card_00444,2026-01-06T14:23:56Z,73.6,entertainment,GB,False,False
txn_0000300,card_00112,2026-01-14T04:06:51Z,697.51,electronics,SG,True,False
txn_0000301,card_00144,2026-01-10T14:56:01Z,64.97,electronics,DE,False,False
txn_0000302,card_00116,2026-01-04T19:50:22Z,19.6,fuel,SG,False,False
txn_0000303,card_00584,2026-01-03T03:14:00Z,221.82,pharmacy,US,False,False
txn_0000304,card_00356,2026-01-16T19:40:10Z,76.88,entertainment,US,True,False
txn_0000305,card_00629,2026-01-02T03:26:22Z,363.41,restaurant,US,True,False
txn_0000306,card_00588,2026-01-22T13:54:02Z,46.75,restaurant,US,True,False
txn_0000307,card_00401,2026-01-11T09:17:18Z,342.01,grocery,SG,True,False
txn_0000308,card_00815,2026-01-12T13:36:09Z,155.93,pharmacy,AE,False,False
txn_0000309,card_00752,2026-01-08T11:36:38Z,25.39,pharmacy,DE,False,False
txn_0000310,card_00871,2026-01-09T09:47:58Z,178.25,online_retail,US,False,False
txn_0000311,card_00723,2026-01-05T10:36:05Z,175.49,grocery,GB,True,False
txn_0000312,card_00137,2026-01-24T01:54:36Z,146.06,fuel,AE,True,False
txn_0000313,card_00862,2026-01-30T16:42:18Z,95.84,travel,AE,False,False
txn_0000314,card_00448,2026-01-01T21:43:52Z,40.54,restaurant,SG,True,False
txn_0000315,card_00214,2026-01-01T14:14:38Z,290.4,electronics,US,True,False
txn_0000316,card_00447,2026-01-19T22:47:12Z,49.41,pharmacy,AE,True,False
txn_0000317,card_00709,2026-01-25T15:18:36Z,169.95,electronics,IN,False,False
txn_0000318,card_00807,2026-01-28T18:32:51Z,169.72,travel,DE,True,False
txn_0000319,card_00613,2026-01-11T19:45:02Z,58.26,electronics,IN,True,False
txn_0000320,card_00121,2026-01-06T09:56:14Z,115.08,travel,GB,True,False
txn_0000321,card_00229,2026-01-25T01:11:35Z,674.27,restaurant,DE,True,False
txn_0000322,card_00191,2026-01-15T23:11:13Z,55.3,travel,AE,True,False
txn_0000323,card_00132,2026-01-01T01:57:55Z,63.31,travel,SG,True,False
txn_0000324,card_00079,2026-01-28T16:58:20Z,280.32,travel,GB,False,False
txn_0000325,card_00006,2026-01-25T05:20:11Z,51.63,online_retail,DE,True,False
