transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000083,card_00585,2026-01-25T13:57:39Z,81.57,entertainment,SG,True,False
txn_0000084,card_00824,2026-01-01T22:56:15Z,407.28,utilities,DE,False,False
txn_0000085,card_00170,2026-01-21T21:03:29Z,30.41,atm_withdrawal,SG,False,False
txn_0000086,card_00706,2026-01-10T13:20:01Z,38.61,entertainment,SG,True,False
txn_0000087,card_00051,2026-01-07T05:30:13Z,140.84,grocery,AE,True,False
txn_0000088,card_00241,2026-01-07T13:41:55Z,18.42,utilities,GB,True,False
txn_0000089,card_00591,2026-01-21T16:56:16Z,66.46,fuel,IN,True,False
txn_0000090,card_00729,2026-01-27T02:52:19Z,127.91,fuel,DE,False,False
txn_0000091,card_00755,2026-01-15T09:27:43Z,253.27,pharmacy,IN,False,False
txn_0000092,card_00238,2026-01-25T21:51:58Z,148.63,grocery,IN,True,False
txn_0000093,card_00851,2026-01-16T17:44:42Z,70.99,atm_withdrawal,GB,True,False
txn_0000094,card_00292,2026-01-02T10:29:28Z,55.57,travel,GB,False,False
txn_0000095,card_00709,2026-01-26T06:37:42Z,49.41,online_retail,AE,True,False
txn_0000096,card_00316,2026-01-19T11:35:30Z,331.52,fuel,GB,True,False
txn_0000097,card_00447,2026-01-03T03:40:53Z,519.89,pharmacy,US,True,False
txn_0000098,card_00778,2026-01-04T01:07:15Z,2.43,grocery,GB,False,False
txn_0000099,card_00619,2026-01-04T14:57:46Z,59.63,atm_withdrawal,DE,False,False
txn_0000100,card_00215,2026-01-24T12:11:31Z,13.68,travel,GB,True,False
txn_0000101,card_00584,2026-01-28T07:24:49Z,86.39,online_retail,DE,False,False
txn_0000102,card_00815,2026-01-17T06:11:50Z,271.06,entertainment,GB,False,False
txn_0000103,card_00489,2026-01-10T17:06:33Z,132.23,utilities,SG,True,False
txn_0000104,card_00094,2026-01-17T20:13:52Z,39.3,travel,AE,True,False
txn_0000105,card_00539,2026-01-01T17:10:34Z,79.98,restaurant,SG,True,False
txn_0000106,card_00789,2026-01-12T13:20:20Z,46.18,travel,AE,True,False
txn_0000107,card_00145,2026-01-27T10:17:37Z,31.61,atm_withdrawal,IN,True,False
txn_0000108,card_00054,2026-01-01T19:17:29Z,263.21,online_retail,SG,True,False
txn_0000109,card_00004,2026-01-11T19:32:00Z,41.26,restaurant,GB,False,False
txn_0000110,card_00071,2026-01-03T00:52:09Z,11.44,entertainment,US,True,False
txn_0000111,card_00340,2026-01-10T13:34:50Z,28.45,travel,DE,False,False
txn_0000112,card_00761,2026-01-30T18:09:36Z,368.74,fuel,GB,False,False
txn_0000113,card_00883,2026-01-16T09:31:09Z,4.22,utilities,GB,False,False
txn_0000114,card_00722,2026-01-19T01:11:41Z,38.33,grocery,DE,True,False
txn_0000115,card_00599,2026-01-03T21:20:08Z,31.18,pharmacy,DE,True,False
txn_0000116,card_00001,2026-01-04T01:48:45Z,124.79,atm_withdrawal,SG,True,False
txn_0000117,card_00802,2026-01-11T00:08:26Z,22.42,travel,IN,False,False
txn_0000118,card_00501,2026-01-14T00:44:36Z,78.2,restaurant,AE,False,False
txn_0000119,card_00300,2026-01-08T04:16:21Z,30.71,grocery,AE,False,False
txn_0000120,card_00195,2026-01-17T01:21:19Z,69.81,restaurant,IN,False,False
txn_0000121,card_00474,2026-01-15T17:28:40Z,1288.79,restaurant,IN,False,True
txn_0000122,card_00152,2026-01-16T13:47:40Z,498.2,utilities,DE,True,False
txn_0000123,card_00672,2026-01-19T02:36:59Z,129.95,atm_withdrawal,US,False,False
txn_0000124,card_00857,2026-01-08T21:21:58Z,179.54,utilities,US,True,False
txn_0000125,card_00159,2026-01-07T13:38:11Z,207.38,electronics,AE,True,False
txn_0000126,card_00262,2026-01-21T06:41:43Z,198.63,grocery,US,True,False
txn_0000127,card_00256,2026-01-22T10:01:21Z,40.46,fuel,AE,False,False
txn_0000128,card_00361,2026-01-05T17:48:08Z,51.23,fuel,AE,True,False
txn_0000129,card_00304,2026-01-16T00:42:13Z,68.15,electronics,GB,True,False
txn_0000130,card_00803,2026-01-30T10:16:55Z,32.65,utilities,DE,True,False
txn_0000131,card_00347,2026-01-23T18:47:21Z,40.76,pharmacy,DE,True,False
txn_0000132,card_00180,2026-01-12T11:56:12Z,39.92,restaurant,IN,False,False
txn_0000133,card_00073,2026-01-03T23:31:54Z,57.63,restaurant,GB,False,False
txn_0000134,card_00690,2026-01-05T23:15:48Z,46.18,travel,SG,True,False
txn_0000135,card_00452,2026-01-21T07:01:14Z,428.43,fuel,DE,False,False
txn_0000136,card_00625,2026-01-13T08:41:49Z,116.25,online_retail,US,False,False
txn_0000137,card_00337,2026-01-24T10:30:20Z,43.03,electronics,US,True,False
txn_0000138,card_00053,2026-01-11T18:51:32Z,248.19,atm_withdrawal,DE,False,False
txn_0000139,card_00380,2026-01-04T17:19:57Z,80.63,restaurant,DE,True,False
txn_0000140,card_00540,2026-01-02T17:35:45Z,40.41,restaurant,AE,True,False
txn_0000141,card_00467,2026-01-28T14:08:31Z,136.94,entertainment,DE,False,False
txn_0000142,card_00885,2026-01-29T21:04:17Z,45.94,travel,IN,True,False
txn_0000143,card_00220,2026-01-19T00:08:28Z,371.68,online_retail,DE,False,False
txn_0000144,card_00781,2026-01-02T01:11:51Z,37.73,utilities,AE,False,False
txn_0000145,card_00544,2026-01-18T05:27:02Z,95.26,travel,IN,False,False
txn_0000146,card_00552,2026-01-19T01:19:48Z,45.78,grocery,SG,False,False
txn_0000147,card_00199,2026-01-11T10:01:43Z,39.11,travel,IN,True,False
txn_0000148,card_00632,2026-01-21T23:08:07Z,45.51,pharmacy,GB,True,False
txn_0000149,card_00058,2026-01-15T15:58:44Z,22.53,atm_withdrawal,GB,False,False
txn_0000150,card_00526,2026-01-20T04:47:40Z,39.45,restaurant,IN,True,False
txn_0000151,card_00333,2026-01-01T19:24:34Z,33.08,entertainment,US,False,False
txn_0000152,card_00845,2026-01-09T20:37:25Z,39.57,atm_withdrawal,AE,False,False
txn_0000153,card_00857,2026-01-26T09:30:36Z,50.13,fuel,SG,False,False
txn_0000154,card_00459,2026-01-28T18:17:21Z,170.49,travel,GB,True,False
txn_0000155,card_00633,2026-01-02T22:46:10Z,31.16,travel,US,True,False
txn_0000156,card_00716,2026-01-05T00:12:09Z,598.19,pharmacy,AE,False,True
txn_0000157,card_00051,2026-01-19T21:10:28Z,11.04,pharmacy,SG,False,False
txn_0000158,card_00741,2026-01-22T07:08:16Z,67.02,online_retail,IN,False,False
txn_0000159,card_00120,2026-01-29T12:46:29Z,66.38,fuel,DE,True,False
txn_0000160,card_00840,2026-01-30T01:45:04Z,47.61,grocery,SG,True,False
txn_0000161,card_00354,2026-01-27T17:06:14Z,37.68,utilities,SG,False,False
txn_0000162,card_00782,2026-01-14T05:29:44Z,96.27,grocery,AE,True,False
txn_0000163,card_00612,2026-01-09T23:20:18Z,68.87,grocery,US,True,False
txn_0000164,card_00354,2026-01-03T11:26:39Z,42.73,utilities,DE,True,False
txn_0000165,card_00584,2026-01-27T07:32:11Z,65.79,atm_withdrawal,IN,False,False
txn_0000166,card_00116,2026-01-02T05:43:54Z,115.44,pharmacy,GB,True,False
txn_0000167,card_00731,2026-01-03T02:04:31Z,510.79,electronics,SG,True,False
txn_0000168,card_00124,2026-01-09T17:21:39Z,22.26,restaurant,US,True,False
txn_0000169,card_00636,2026-01-04T02:37:58Z,342.87,utilities,AE,True,False
txn_0000170,card_00594,2026-01-28T23:22:38Z,143.94,electronics,GB,True,False
txn_0000171,card_00859,2026-01-04T02:14:51Z,109.73,fuel,GB,True,False
txn_0000172,card_00646,2026-01-09T08:24:33Z,33.6,entertainment,SG,False,False
txn_0000173,card_00641,2026-01-11T10:10:58Z,67.81,atm_withdrawal,AE,False,False
txn_0000174,card_00141,2026-01-24T09:25:31Z,191.67,grocery,SG,False,False
txn_0000175,card_00053,2026-01-08T09:15:47Z,241.88,grocery,IN,True,False
txn_0000176,card_00583,2026-01-07T07:36:43Z,36.96,fuel,SG,True,False
txn_0000177,card_00258,2026-01-26T05:21:36Z,91.05,utilities,AE,True,False
txn_0000178,card_00126,2026-01-30T15:14:43Z,53.06,atm_withdrawal,IN,False,False
txn_0000179,card_00585,2026-01-23T20:45:40Z,144.09,grocery,AE,True,False
txn_0000180,card_00058,2026-01-14T00:10:17Z,17.83,entertainment,IN,True,False
txn_0000181,card_00431,2026-01-11T20:46:26Z,22.34,atm_withdrawal,IN,False,False
txn_0000182,card_00752,2026-01-03T17:34:33Z,23.1,electronics,DE,True,False
txn_0000183,card_00797,2026-01-01T22:38:24Z,111.87,fuel,DE,False,False
txn_0000184,card_00872,2026-01-09T20:17:32Z,77.48,fuel,IN,True,False
txn_0000185,card_00249,2026-01-06T23:02:21Z,71.84,pharmacy,GB,True,False
txn_0000186,card_00503,2026-01-04T11:59:42Z,15.57,utilities,IN,True,False
txn_0000187,card_00236,2026-01-16T22:46:57Z,595.23,atm_withdrawal,IN,True,False
txn_0000188,card_00017,2026-01-11T05:13:38Z,156.49,travel,GB,True,True
txn_0000189,card_00278,2026-01-05T11:00:02Z,31.19,entertainment,IN,False,False
txn_0000190,card_00670,2026-01-07T05:58:52Z,95.68,online_retail,AE,True,False
txn_0000191,card_00616,2026-01-29T16:31:52Z,504.01,entertainment,SG,True,False
txn_0000192,card_00559,2026-01-12T02:45:08Z,24.97,travel,GB,True,False
txn_0000193,card_00049,2026-01-26T00:20:31Z,143.84,online_retail,IN,True,False
txn_0000194,card_00815,2026-01-10T06:41:42Z,29.53,atm_withdrawal,DE,True,False
txn_0000195,card_00357,2026-01-07T20:24:58Z,527.24,electronics,DE,True,False
txn_0000196,card_00467,2026-01-14T23:59:13Z,86.37,entertainment,GB,True,False
txn_0000197,card_00205,2026-01-20T07:06:52Z,482.27,electronics,DE,True,False
txn_0000198,card_00266,2026-01-20T04:34:33Z,118.61,restaurant,GB,True,False
txn_0000199,card_00524,2026-01-20T03:39:26Z,523.38,restaurant,DE,False,False
txn_0000200,card_00099,2026-01-14T08:59:22Z,32.05,atm_withdrawal,AE,False,False
txn_0000201,card_00266,2026-01-12T16:44:05Z,68.91,atm_withdrawal,IN,True,False
txn_0000202,card_00700,2026-01-29T12:57:09Z,60.55,atm_withdrawal,DE,True,False
txn_0000203,card_00079,2026-01-14T21:57:44Z,180.62,restaurant,AE,False,False
txn_0000204,card_00262,2026-01-04T04:27:10Z,91.34,restaurant,AE,False,False
txn_0000205,card_00595,2026-01-19T19:25:49Z,61.81,electronics,GB,True,False
txn_0000206,card_00093,2026-01-03T19:16:09Z,13.14,atm_withdrawal,US,False,False
txn_0000207,card_00868,2026-01-15T19:05:03Z,9.8,electronics,US,True,False
txn_0000208,card_00838,2026-01-17T14:39:35Z,181.75,utilities,IN,True,False
txn_0000209,card_00495,2026-01-02T14:06:39Z,22.09,electronics,SG,False,False
txn_0000210,card_00409,2026-01-10T05:09:25Z,112.75,grocery,US,False,False
txn_0000211,card_00109,2026-01-04T16:55:17Z,85.29,grocery,DE,True,False
txn_0000212,card_00793,2026-01-01T01:06:40Z,473.58,restaurant,SG,False,True
txn_0000213,card_00534,2026-01-28T20:27:31Z,59.73,utilities,GB,True,False
txn_0000214,card_00776,2026-01-02T21:09:47Z,127.45,online_retail,IN,False,False
txn_0000215,card_00357,2026-01-17T07:20:15Z,443.24,restaurant,IN,True,False
txn_0000216,card_00581,2026-01-05T08:28:30Z,407.22,grocery,GB,False,False
txn_0000217,card_00594,2026-01-11T01:18:24Z,24.44,utilities,US,False,False
txn_0000218,card_00405,2026-01-13T17:54:01Z,257.83,online_retail,US,False,False
txn_0000219,card_00475,2026-01-25T17:38:44Z,222.1,travel,GB,False,True
txn_0000220,card_00546,2026-01-12T03:28:02Z,7.43,pharmacy,IN,False,False
txn_0000221,card_00282,2026-01-14T20:44:44Z,501.02,restaurant,DE,True,False
txn_0000222,card_00764,2026-01-20T21:36:13Z,155.08,electronics,SG,True,False
txn_0000223,card_00376,2026-01-21T17:07:55Z,30.06,restaurant,SG,False,False
txn_0000224,card_00733,2026-01-02T05:21:45Z,111.82,online_retail,IN,True,False
txn_0000225,card_00111,2026-01-17T09:34:03Z,87.99,grocery,GB,True,False
txn_0000226,card_00522,2026-01-14T03:28:20Z,31.81,travel,IN,True,False
txn_0000227,card_00059,2026-01-24T10:28:41Z,86.81,grocery,SG,False,False
txn_0000228,card_00782,2026-01-14T20:36:46Z,101.47,pharmacy,US,False,False
txn_0000229,card_00428,2026-01-29T11:08:48Z,441.4,restaurant,GB,True,False
txn_0000230,card_00563,2026-01-13T18:53:55Z,116.65,grocery,SG,True,False
txn_0000231,card_00599,2026-01-20T01:44:53Z,26.31,fuel,IN,False,False
txn_0000232,card_00415,2026-01-11T14:36:07Z,100.45,travel,IN,True,False
txn_0000233,card_00313,2026-01-03T21:34:20Z,65.08,pharmacy,IN,True,False
txn_0000234,card_00046,2026-01-02T19:26:41Z,41.33,grocery,GB,True,False
txn_0000235,card_00689,2026-01-22T19:09:34Z,1305.04,pharmacy,GB,False,False
txn_0000236,card_00254,2026-01-16T16:13:22Z,31.83,pharmacy,AE,True,False
txn_0000237,card_00142,2026-01-14T13:12:20Z,100.56,grocery,DE,True,False
txn_0000238,card_00151,2026-01-03T18:39:20Z,57.28,electronics,DE,False,False
txn_0000239,card_00402,2026-01-24T17:04:23Z,9.85,utilities,US,True,False
txn_0000240,card_00675,2026-01-13T23:17:35Z,38.2,entertainment,SG,False,False
txn_0000241,card_00662,2026-01-05T09:31:26Z,73.12,atm_withdrawal,GB,False,False
txn_0000242,card_00072,2026-01-09T22:28:33Z,84.29,grocery,GB,False,True
txn_0000243,card_00017,2026-01-11T05:08:15Z,23.53,utilities,SG,False,False
txn_0000244,card_00446,2026-01-11T00:42:18Z,18.89,online_retail,AE,False,False
txn_0000245,card_00381,2026-01-26T17:21:32Z,59.9,pharmacy,DE,True,False
txn_0000246,card_00213,2026-01-15T23:34:30Z,43.64,entertainment,DE,True,False
txn_0000247,card_00086,2026-01-07T19:05:07Z,31.09,online_retail,US,False,False
txn_0000248,card_00002,2026-01-23T07:53:31Z,94.3,grocery,IN,True,False
txn_0000249,card_00410,2026-01-16T23:25:07Z,86.6,electronics,SG,True,False
txn_0000250,card_00522,2026-01-04T18:29:03Z,17.61,entertainment,DE,True,False
txn_0000251,card_00148,2026-01-19T18:21:05Z,137.04,grocery,US,True,False
txn_0000252,card_00179,2026-01-19T09:06:13Z,19.45,utilities,IN,False,False
txn_0000253,card_00313,2026-01-25T11:01:48Z,61.37,fuel,GB,False,False
txn_0000254,card_00050,2026-01-21T01:05:43Z,41.2,grocery,US,False,False
txn_0000255,card_00697,2026-01-09T22:37:57Z,83.19,entertainment,GB,True,False
txn_0000256,card_00695,2026-01-14T04:40:50Z,152.52,atm_withdrawal,GB,False,False
txn_0000257,card_00702,2026-01-21T23:31:53Z,41.35,restaurant,GB,True,False
txn_0000258,card_00271,2026-01-15T23:38:00Z,120.35,grocery,DE,True,False
txn_0000259,card_00339,2026-01-17T00:57:34Z,700.12,pharmacy,US,False,False
txn_0000260,card_00062,2026-01-19T11:54:02Z,274.99,online_retail,AE,False,False
txn_0000261,card_00186,2026-01-16T13:07:17Z,14.76,online_retail,AE,False,False
txn_0000262,card_00570,2026-01-29T00:07:49Z,269.43,utilities,IN,True,True
txn_0000263,card_00584,2026-01-17T22:03:20Z,361.29,entertainment,GB,True,False
txn_0000264,card_00273,2026-01-07T14:35:48Z,91.83,atm_withdrawal,SG,False,False
txn_0000265,card_00855,2026-01-24T04:50:15Z,286.51,fuel,IN,True,False
txn_0000266,card_00486,2026-01-23T23:18:57Z,679.9,grocery,GB,True,True
txn_0000267,card_00340,2026-01-25T23:20:15Z,160.02,atm_withdrawal,US,True,False
txn_0000268,card_00666,2026-01-19T12:43:24Z,30.77,electronics,IN,True,False
txn_0000269,card_00103,2026-01-15T09:09:31Z,317.54,grocery,AE,True,False
txn_0000270,card_00142,2026-01-04T19:38:39Z,347.66,online_retail,AE,False,False
txn_0000271,card_00367,2026-01-20T03:49:59Z,72.93,fuel,IN,False,False
txn_0000272,card_00472,2026-01-30T11:58:21Z,37.65,pharmacy,DE,True,False
txn_0000273,card_00896,2026-01-20T21:25:24Z,86.43,grocery,US,False,False
txn_0000274,card_00620,2026-01-11T18:28:43Z,51.48,online_retail,US,True,False
txn_0000275,card_00156,2026-01-14T10:41:14Z,24.14,online_retail,GB,True,False
txn_0000276,card_00644,2026-01-23T11:17:04Z,464.86,atm_withdrawal,GB,True,True
txn_0000277,card_00190,2026-01-09T12:56:25Z,133.2,restaurant,IN,False,False
txn_0000278,card_00273,2026-01-22T20:11:09Z,34.64,utilities,DE,True,False
txn_0000279,card_00411,2026-01-11T07:54:24Z,38.5,entertainment,GB,True,False
txn_0000280,card_00043,2026-01-17T11:07:27Z,119.41,entertainment,AE,False,False
txn_0000281,card_00117,2026-01-01T08:26:55Z,241.16,atm_withdrawal,DE,False,False
txn_0000282,card_00406,2026-01-08T03:55:37Z,135.17,grocery,US,True,False
txn_0000283,card_00432,2026-01-29T17:35:28Z,23.19,grocery,AE,True,False
txn_0000284,card_00664,2026-01-11T23:08:52Z,728.5,entertainment,AE,True,False
txn_0000285,card_00296,2026-01-24T23:19:31Z,71.25,entertainment,AE,False,False
txn_0000286,card_00182,2026-01-30T11:47:36Z,58.06,online_retail,US,False,False
txn_0000287,card_00342,2026-01-22T03:37:43Z,101.98,pharmacy,AE,False,False
txn_0000288,card_00279,2026-01-23T13:07:15Z,142.47,atm_withdrawal,IN,True,False
txn_0000289,card_00789,2026-01-10T19:54:12Z,24.61,electronics,AE,False,False
txn_0000290,card_00260,2026-01-12T15:10:45Z,73.02,online_retail,IN,False,False
txn_0000291,card_00713,2026-01-03T03:07:54Z,18.45,electronics,GB,False,False
txn_0000292,card_00299,2026-01-29T01:51:57Z,33.82,fuel,IN,True,False
txn_0000293,card_00397,2026-01-27T00:22:49Z,34.85,restaurant,DE,True,False
txn_0000294,card_00246,2026-01-23T10:57:36Z,33.32,entertainment,DE,True,False
txn_0000295,card_00808,2026-01-09T08:03:02Z,90.04,electronics,US,True,False
txn_0000296,card_00695,2026-01-29T22:21:00Z,31.02,travel,US,True,False
txn_0000297,card_00103,2026-01-12T01:59:06Z,20.82,online_retail,US,True,False
txn_0000298,card_00543,2026-01-11T03:51:39Z,49.5,atm_withdrawal,AE,True,False
txn_0000299,card_00163,2026-01-28T16:50:31Z,41.26,fuel,US,True,False
txn_0000300,card_00771,2026-01-12T11:45:00Z,46.94,online_retail,US,True,False
txn_0000301,card_00359,2026-01-12T08:39:47Z,33.4,atm_withdrawal,GB,True,False
txn_0000302,card_00600,2026-01-15T02:38:50Z,123.62,pharmacy,AE,False,False
txn_0000303,card_00687,2026-01-19T06:28:14Z,219.45,pharmacy,US,True,False
txn_0000304,card_00881,2026-01-06T18:47:45Z,67.67,entertainment,IN,True,False
txn_0000305,card_00408,2026-01-09T19:00:46Z,368.24,fuel,SG,False,False
txn_0000306,card_00361,2026-01-28T11:09:00Z,79.71,entertainment,GB,False,False
txn_0000307,card_00418,2026-01-19T04:16:39Z,41.76,electronics,GB,True,False
txn_0000308,card_00526,2026-01-09T16:29:00Z,165.25,online_retail,DE,True,False
txn_0000309,card_00270,2026-01-02T15:07:46Z,80.54,fuel,GB,False,False
txn_0000310,card_00342,2026-01-22T12:58:55Z,74.76,utilities,GB,False,False
txn_0000311,card_00412,2026-01-17T11:53:39Z,256.51,entertainment,AE,False,False
txn_0000312,card_00096,2026-01-13T01:11:44Z,11.78,pharmacy,US,True,False
txn_0000313,card_00225,2026-01-14T01:06:51Z,74.56,atm_withdrawal,US,True,False
txn_0000314,card_00006,2026-01-30T18:18:17Z,514.21,pharmacy,GB,True,False
txn_0000315,card_00192,2026-01-29T08:17:41Z,23.74,atm_withdrawal,GB,True,False
txn_0000316,card_00397,2026-01-02T09:00:01Z,18.36,online_retail,GB,True,False
txn_0000317,card_00148,2026-01-07T03:36:42Z,447.15,utilities,GB,False,False
txn_0000318,card_00079,2026-01-16T04:15:11Z,69.43,restaurant,DE,True,False
txn_0000319,card_00245,2026-01-08T20:04:08Z,39.92,atm_withdrawal,US,False,False
txn_0000320,card_00208,2026-01-24T10:15:01Z,51.67,electronics,AE,True,False
txn_0000321,card_00517,2026-01-08T21:52:00Z,27.15,online_retail,SG,True,False
txn_0000322,card_00057,2026-01-14T22:28:16Z,112.99,utilities,DE,False,False
txn_0000323,card_00549,2026-01-13T05:38:14Z,78.52,fuel,SG,False,False
